830.0000002,39
834.9999998,46
839.9999995,40
845.0000006,38
850.0000003,51
855,40
859.9999997,41
864.9999994,26
870.0000005,45
875.0000002,40
879.9999998,48
884.9999995,48
890.0000006,48
895.0000003,32
900,42
904.9999997,36
909.9999994,44
915.0000005,40
920.0000002,52
924.9999998,41
929.9999995,49
935.0000006,33
940.0000003,40
945,34
949.9999997,46
954.9999994,29
960.0000005,41
965.0000002,36
969.9999998,41
974.9999995,28
980.0000006,49
985.0000003,41
990,40
994.9999997,32
999.9999994,37
1005,44
1010,29
1015,42
1020,45
1025.000001,35
1030,44
1035,36
1040,45
1044.999999,36
1050,44
1055,44
1060,47
1065,43
1070.000001,39
1075,30
1080,41
1085,34
1089.999999,39
1095,49
1100,31
1105,48
1110,35
1115.000001,23
1120,44
1125,42
1130,33
1134.999999,41
1140,32
1145,36
1150,30
1155,40
1160.000001,27
1165,21
1170,20
1175,22
1179.999999,19
1185,21
1190,22
1195,21
1200,24
1205.000001,29
1210,19
1215,23
1220,20
1224.999999,11
1230,19
1235,18
1240,24
1245,14
1250.000001,24
1255,25
1260,15
1265,19
1269.999999,16
1275,21
1280,19
1285,10
1290,16
1295.000001,16
1300,14
1305,12
1310,17
1314.999999,10
1320,13
1325,16
1330,9
1335,7
1340.000001,11
1345,7
1350,10
1355,10
1359.999999,17
1365,8
1370,7
1375,8
1380,9
1385.000001,10
1390,12
1395,4
1400,7
1404.999999,7
1410,5
1415,8
1420,6
1425,3
1430.000001,2
1435,5
1440,3
1445,5
1449.999999,1
1455,4
1460,3
1465,2
1470,1
1475.000001,2
1480,4
1485,3
1490,1
1494.999999,2
1500,5
1505,4
1510,4
1515,0
1520.000001,0
1525,2
1530,1
1535,5
1539.999999,2
1545,1
1550,5
1555,0
1560,0
1565.000001,4
1570,0
1575,1
1580,3
1584.999999,1
1590,4
1595,3
1600,5
1605,3
1610.000001,1
1615,0
1620,0
1625,1
1629.999999,2
1635,2
1640,1
1645,0
1650,0
1655.000001,2
1660,0
1665,0
1670,0
1674.999999,0
1680,0
1685,0
1690,3
1695,0
1700.000001,5
1705,0
1710,1
1715,3
1719.999999,3
1725,4
1730,6
1735,5
1740,2
1745.000001,5
1750,4
1755,5
1760,2
1764.999999,2
1770,6
1775,9
1780,6
1785,6
1790.000001,2
1795,3
1800,4
1805,7
1809.999999,10
1815,6
1820,11
1825,8
1830,6
1835.000001,10
1840,5
1845,18
1850,8
1854.999999,14
1860,5
1865,5
1870,10
1875,16
1880.000001,15
1885,22
1890,25
1895,17
1899.999999,40
1905,31
1910,37
1915,31
1920,33
1925.000001,33
1930,46
1935,47
1940,42
1944.999999,56
1950,43
1955,34
1960,47
1965,37
1970.000001,43
1975,28
1980,34
1985,36
1989.999999,46
1995,36
2000,32
2005,36
2010,42
2015.000001,35
2020,35
2025,33
2030,30
2034.999999,23
2040,16
2045,30
2050,49
2055,42
2060.000001,31
2065,38
2070,37
2075,37
2079.999999,36
2085,35
2090,34
2095,22
2100,34
2105.000001,31
2110,28
2115,54
2120,41
2124.999999,37
2130,34
2135,40
2140,42
2145,41
2150.000001,33
2155,41
2160,32
2165,39
2169.999999,32
2175,45
2180,35
2185,36
2190,47
2195.000001,35
2200,47
2205,41
2210,41
2214.999999,43
2220,39
2225,45
2230,41
2235,52
2240.000001,42
2245,52
2250,52
2255,47
2259.999999,48
2265,47
2270,51
2275,49
2280,50
2285.000001,37
2290,65
2295,46
2300,42
2304.999999,41
2310,52
2315,38
2320,49
2325,42
2330.000001,61
2335,52
2340,52
2345,47
2349.999999,45
2355,57
2360,44
2365,42
2370,45
2375.000001,58
2380,58
2385,43
2390,36
2394.999999,59
2400,60
2405,60
2410,54
2415,70
2420.000001,60
2425,47
2430,44
2435,42
2439.999999,58
2445,45
2450,61
2455,40
2460,38
2465.000001,40
2470,61
2475,62
2480,58
2484.999999,36
2490,47
2495,42
2500,48
2505,43
2510.000001,34
2515,42
2520,35
2525,69
2529.999999,44
2535,46
2540,35
2545,47
2550,63
2555.000001,39
2560,46
2565,42
2570,48
2574.999999,41
2580,39
2585,39
2590,34
2595,30
2600.000001,35
2605,45
2610,29
2615,25
2619.999999,32
2625,40
2630,34
2635,32
2640,19
2645.000001,33
2650,28
2655,28
2660,31
2664.999999,22
2670,19
2675,22
2680,22
2685,30
2690.000001,26
2695,19
2700,25
2705,18
2709.999999,24
2715,28
2720,20
2725,20
2730,15
2735.000001,18
2740,26
2745,25
2750,16
2754.999999,19
2760,12
2765,17
2770,11
2775,18
2780.000001,22
2785,15
2790,12
2795,15
2799.999999,10
2805,13
2810,9
2815,2
2820,9
2825.000001,11
2830,9
2835,3
2840,5
2844.999999,3
2850,6
2855,5
2860,13
2865,3
2870.000001,7
2875,8
2880,4
2885,8
2889.999999,2
2895,3
2900,5
2905,4
2910,3
2915.000001,3
2920,3
2925,3
2930,5
2934.999999,0
2940,1
2945,4
2950,1
2955,4
2960.000001,3
2965,2
2970,4
2975,5
2979.999999,2
2985,3
2990,4
2995,5
3000,1
3005.000001,1
3010,2
3015,1
3020,1
3024.999999,0
3030,3
3035,5
3040,3
3045,3
3050.000001,0
3055,0
3060,0
3065,0
3069.999999,0
3075,0
3080,1
3085,2
3090,0
3095.000001,0
3100,1
3105,2
3110,0
3114.999999,0
3120,3
3125,2
3130,1
3135,0
3140.000001,2
3145,0
3150,1
3155,2
3159.999999,2
3165,0
3170,3
3175,5
3180,2
3185.000001,2
3190,3
3195,3
3200,2
3204.999999,4
3210,7
3215,4
3220,4
3225,5
3230.000001,4
3235,4
3240,8
3245,9
3249.999999,9
3255,6
3260,4
3265,5
3270,9
3275.000001,15
3280,12
3285,8
3290,10
3294.999999,6
3300,9
3305,13
3310,16
3315,2
3320.000001,20
3325,19
3330,20
3335,27
3339.999999,36
3345,25
3350,26
3355,28
3360,48
3365.000001,27
3370,44
3375,44
3380,36
3384.999999,40
3390,32
3395,32
3400,42
3405,38
3410.000001,22
3415,31
3420,35
3425,39
3429.999999,53
3435,38
3440,33
3445,37
3450,33
3455.000001,38
3460,50
3465,40
3470,30
3474.999999,23
3480,35
3485,37
3490,52
3495,23
3500.000001,47
3505,28
3510,26
3515,37
3519.999999,36
3525,31
3530,30
3535,25
3540,27
3545.000001,25
3550,45
3555,34
3560,37
3564.999999,33
3570,41
3575,26
3580,40
3585,33
3590.000001,21
3595,21
3600,32
3605,37
3609.999999,54
3615,43
3620,42
3625,35
3630,28
3635.000001,42
3640,42
3645,37
3650,44
3654.999999,45
3660,43
3665,38
3670,62
3675,52
3680.000001,33
3685,37
3690,42
3695,48
3699.999999,69
3705,41
3710,43
3715,43
3720,47
3725.000001,55
3730,59
3735,42
3740,44
3744.999999,33
3750,44
3755,28
3760,53
3765,63
3770.000001,36
3775,34
3780,47
3785,40
3789.999999,48
3795,55
3800,55
3805,52
3810,44
3815.000001,55
3820,54
3825,61
3830,46
3834.999999,69
3840,56
3845,53
3850,54
3855,47
3860.000001,69
3865,52
3870,59
3875,50
3879.999999,59
3885,48
3890,60
3895,45
3900,57
3905.000001,48
3910,62
3915,56
3920,47
3924.999999,54
3930,39
3935,44
3940,54
3945,59
3950.000001,58
3955,51
3960,37
3965,60
3969.999999,59
3975,51
3980,43
3985,48
3990,40
3995.000001,18
4000,33
4005,55
4010,40
4014.999999,37
4020,35
4025,52
4030,34
4035,33
4040.000001,42
4045,33
4050,44
4055,27
4059.999999,34
4065,29
4070,32
4075,21
4080,37
4085.000001,23
4090,41
4095,27
4100,26
4104.999999,19
4110,19
4115,22
4120,21
4125,48
4130.000001,20
4135,20
4140,15
4145,26
4149.999999,10
4155,18
4160,20
4165,18
4170,22
4175.000001,23
4180,16
4185,22
4190,14
4194.999999,17
4200,18
4205,12
4210,36
4215,24
4220.000001,16
4225,20
4230,12
4235,16
4239.999999,12
4245,12
4250,10
4255,11
4260,11
4265.000001,12
4270,16
4275,12
4280,8
4284.999999,5
4290,5
4295,8
4300,9
4305,8
4310.000001,11
4315,6
4320,2
4325,7
4329.999999,6
4335,2
4340,3
4345,1
4350,3
4355.000001,4
4360,2
4365,3
4370,2
4374.999999,0
